1000 349613
474 567 49
289 779 32
790 940 79
207 357 5
619 804 52
183 488 71
604 735 16
302 899 60
71 331 95
536 927 5
161 926 95
579 780 19
356 388 77
249 287 2
183 278 15
258 646 47
502 817 7
296 434 5
169 204 71
798 857 73
42 848 17
386 812 62
294 840 74
648 795 24
780 828 64
615 624 69
141 782 80
29 913 28
331 734 38
720 858 33
198 640 78
52 690 4
26 853 79
160 275 20
385 652 82
691 865 2
93 580 49
479 663 30
23 173 18
134 913 53
389 412 28
585 935 83
38 288 87
352 642 85
829 983 65
160 263 97
667 876 99
292 344 63
98 293 2
136 203 69
664 939 92
536 987 58
682 808 91
285 677 8
530 765 18
45 817 65
298 430 9
110 926 43
515 869 27
626 803 24
745 926 41
435 669 63
457 559 65
354 642 38
719 799 11
243 496 11
868 926 39
283 286 87
607 995 17
316 968 47
57 784 16
33 176 28
191 651 69
903 911 53
770 945 49
292 711 18
261 629 61
218 870 39
40 780 40
761 977 91
355 850 1
613 653 47
75 390 7
370 634 76
117 967 57
911 938 56
786 971 43
614 761 37
347 940 21
671 878 49
461 755 45
247 653 81
148 705 87
15 588 75
56 81 20
38 549 14
8 47 77
272 564 23
58 675 59
9 893 31
317 530 8
95 956 16
380 977 10
439 933 94
442 926 56
518 743 26
100 617 57
92 888 63
536 655 71
100 913 87
13 211 97
235 433 32
351 523 22
522 985 38
214 236 98
124 551 84
179 561 7
187 465 85
52 223 59
105 546 23
544 903 6
168 674 12
333 786 21
183 186 13
279 997 88
128 178 75
138 413 29
380 659 27
48 966 96
333 609 15
865 927 86
131 783 47
133 627 91
158 660 51
285 438 48
245 393 69
3 13 99
59 719 46
455 889 51
162 632 22
14 801 95
848 869 80
213 590 5
325 868 56
414 777 93
475 825 74
610 778 39
223 535 31
483 927 46
554 740 77
68 800 71
718 784 44
308 421 57
109 643 46
684 805 96
82 832 22
22 704 24
640 762 92
237 355 2
461 924 81
1 558 30
98 821 87
336 738 24
518 919 80
219 714 11
743 895 2
12 101 99
534 879 67
390 904 75
78 344 37
224 579 20
108 741 29
217 568 39
884 905 53
17 818 65
9 762 10
2 288 62
140 607 88
576 940 98
439 492 31
497 923 72
206 561 75
38 860 72
348 646 29
183 862 17
330 875 8
586 630 12
172 941 94
24 983 10
192 751 76
724 995 33
168 643 88
273 339 56
257 995 40
223 414 24
274 320 25
58 819 19
595 860 86
173 890 21
470 535 60
120 572 63
647 827 58
172 340 9
147 170 49
760 926 28
11 628 22
790 959 70
433 890 19
711 860 18
16 658 47
269 632 11
531 899 10
169 558 97
393 888 43
333 602 47
121 509 51
54 271 29
134 981 86
318 821 77
609 848 94
254 593 82
117 460 7
303 991 28
390 511 80
111 466 51
599 737 56
663 671 90
209 579 24
137 148 19
457 912 62
383 703 7
551 907 35
644 654 46
120 445 19
238 658 21
647 683 46
96 646 62
450 517 26
188 661 22
393 528 74
72 611 96
148 482 75
26 498 4
397 721 92
460 796 51
276 285 93
54 784 65
354 781 3
599 861 24
389 612 20
377 724 12
13 925 93
574 751 64
40 310 22
776 930 40
138 349 40
240 737 4
63 805 28
160 360 10
642 719 28
119 223 50
302 605 2
37 318 59
277 459 74
263 304 61
192 448 85
751 869 66
271 937 38
166 271 45
760 936 40
508 902 9
639 836 27
184 521 56
277 423 78
600 659 45
536 774 41
327 913 29
72 662 93
593 716 51
285 853 72
381 793 98
337 470 40
680 888 55
26 288 86
92 703 2
550 863 27
383 623 34
103 994 58
382 490 67
363 482 58
60 315 80
28 814 42
383 838 6
2 584 31
226 363 56
902 924 63
350 664 76
406 618 30
206 338 46
355 668 16
212 943 92
492 580 57
309 725 17
451 520 30
526 735 70
375 562 66
47 897 46
507 787 71
93 958 26
437 852 4
493 606 100
258 445 83
172 816 79
6 643 79
937 996 2
258 857 50
759 928 83
209 743 7
671 847 39
53 65 28
111 213 67
303 729 5
493 840 30
124 580 70
633 966 60
227 473 59
299 646 28
225 527 58
462 961 12
592 935 94
15 166 69
467 760 4
73 924 28
560 949 26
470 526 68
719 897 39
19 794 34
407 834 7
861 968 81
485 587 61
56 255 77
797 881 2
124 682 9
74 167 84
583 800 65
706 805 5
219 990 43
340 622 78
159 761 28
274 818 72
635 865 81
384 904 10
375 548 28
361 794 48
49 830 68
866 876 16
645 901 56
390 971 21
427 667 71
38 794 7
460 597 64
27 568 59
488 801 90
381 508 83
66 557 18
415 619 34
494 946 64
173 743 4
692 791 6
240 755 14
242 567 93
403 840 35
593 661 63
42 227 49
859 903 22
417 659 12
486 693 40
10 693 92
37 519 66
156 323 22
406 746 54
287 816 9
222 423 76
711 830 34
397 404 57
41 577 93
517 980 62
865 950 71
715 738 71
926 985 56
244 950 72
632 672 97
427 963 16
293 850 55
431 750 12
63 149 34
428 869 85
310 979 22
233 837 5
405 466 6
163 332 91
82 417 18
669 755 20
473 665 40
137 325 79
297 339 67
430 647 82
205 872 89
105 890 20
366 629 57
733 801 98
145 694 64
18 765 74
538 800 3
459 929 58
274 950 21
230 977 95
401 441 39
708 833 93
192 235 41
150 190 84
482 690 85
182 543 93
127 506 79
671 845 98
138 715 76
65 866 70
291 408 23
175 617 63
105 922 34
403 415 6
528 976 71
81 523 40
125 568 82
500 632 12
74 838 54
521 758 90
31 781 76
439 685 16
927 986 97
209 669 62
193 510 58
681 737 66
73 389 30
479 777 15
490 712 32
58 970 18
541 647 29
565 896 74
34 185 79
397 714 46
29 831 29
235 747 61
405 538 81
704 808 49
611 927 43
64 472 89
103 300 75
346 560 28
45 530 38
107 522 100
178 550 92
260 737 14
242 664 84
275 753 57
548 748 52
521 527 98
134 948 73
340 674 9
303 588 90
298 835 6
459 736 12
682 720 72
141 971 42
584 881 18
175 613 94
641 879 79
3 958 89
487 512 44
230 389 92
619 974 50
317 698 48
351 858 73
171 238 68
296 694 78
124 266 8
82 603 3
82 785 86
277 462 39
39 683 1
5 183 11
421 855 13
306 338 45
143 700 81
195 673 15
15 986 15
535 922 47
776 825 45
417 668 48
115 143 4
723 783 23
201 834 5
177 814 91
312 655 71
108 850 65
68 477 11
654 984 43
426 592 62
88 934 46
68 452 36
16 380 18
170 820 63
650 984 76
138 578 31
173 721 65
10 211 66
184 416 6
587 853 99
262 838 83
354 601 21
132 637 56
230 579 9
405 844 87
272 591 80
74 714 63
112 277 92
73 122 12
27 238 69
339 898 45
360 865 51
834 930 32
23 557 19
443 720 41
94 274 4
431 881 64
110 718 13
89 234 64
207 713 47
121 582 95
184 517 25
380 743 21
27 965 35
208 638 70
276 939 46
553 874 63
356 545 92
197 449 17
406 697 2
695 871 23
79 862 49
321 854 62
648 828 63
307 665 89
113 874 41
193 435 87
22 827 22
53 368 4
197 214 31
135 941 50
403 766 15
322 408 6
412 569 61
866 980 100
362 862 78
579 671 77
238 656 29
228 377 10
5 129 29
317 585 96
19 370 98
83 227 60
136 788 90
279 767 85
62 929 87
403 919 34
470 637 13
588 740 38
313 650 68
415 623 96
42 436 62
444 662 33
900 932 42
168 365 94
154 944 42
229 364 96
90 660 36
494 616 60
125 306 76
416 493 65
4 723 48
46 554 59
2 403 21
296 361 84
118 704 42
226 615 31
307 367 51
471 739 85
141 508 14
44 75 86
420 591 65
274 742 68
288 360 93
284 336 100
45 355 22
580 603 31
445 965 13
412 909 50
181 606 45
510 792 71
86 99 52
231 602 25
563 900 74
176 899 22
424 703 63
117 158 35
221 581 51
260 432 35
391 393 3
592 830 39
61 338 90
703 852 85
207 631 28
447 897 34
55 420 45
580 879 77
566 777 43
169 700 77
571 803 64
228 678 20
221 908 89
308 966 90
300 344 26
42 671 77
312 568 99
571 982 63
248 515 93
656 848 86
230 959 75
63 557 5
236 368 64
357 750 62
447 942 21
272 505 91
387 902 16
292 296 96
149 873 88
568 936 76
18 756 4
277 885 25
344 928 63
207 307 68
81 162 79
144 850 69
483 765 90
244 357 3
159 715 9
326 595 50
571 895 17
47 434 47
32 642 17
314 628 4
885 911 26
567 714 69
120 897 81
413 523 65
0 88 34
269 329 14
35 294 20
278 442 66
52 316 19
344 995 100
379 935 93
284 372 82
842 969 26
198 234 62
736 810 21
243 785 69
203 325 2
481 605 33
120 132 76
128 314 54
379 440 45
117 906 37
173 360 63
889 913 1
154 303 89
109 425 71
182 881 3
261 288 25
268 302 86
819 836 47
162 651 58
476 740 28
518 552 41
510 722 61
631 748 12
751 844 32
331 586 92
283 602 46
104 176 5
543 750 3
284 616 49
525 991 98
105 646 5
363 794 96
429 606 62
152 175 84
821 969 75
62 97 25
288 381 48
86 191 21
314 898 67
357 659 4
68 759 56
523 954 72
482 927 30
345 571 54
39 236 79
223 595 8
226 323 7
130 886 76
496 813 20
373 430 95
28 744 52
78 196 43
120 189 1
77 893 32
121 187 92
468 609 4
22 280 31
256 571 43
337 854 100
303 865 60
387 649 27
715 902 74
765 861 71
716 753 87
55 124 90
560 802 47
774 865 57
149 287 15
237 348 40
343 576 7
137 389 49
267 723 68
600 732 21
559 734 11
476 578 66
119 177 62
494 511 97
797 976 52
219 885 56
269 506 21
25 879 56
342 802 65
141 797 76
412 990 36
13 327 54
34 507 99
171 974 89
794 978 82
112 957 65
96 649 26
130 167 89
185 239 88
199 313 25
181 706 7
535 572 47
411 462 91
140 527 86
100 483 44
21 191 90
141 480 29
277 878 62
36 197 73
687 934 85
202 206 68
722 762 43
852 933 76
16 459 57
574 620 49
104 657 85
438 544 76
189 873 55
267 795 81
232 454 66
714 722 13
225 680 32
261 938 27
337 975 82
593 785 14
92 678 69
120 343 74
415 445 78
385 969 81
249 768 90
1 994 28
546 730 94
205 888 19
90 990 32
213 604 64
23 888 31
197 743 80
675 923 69
308 637 33
723 997 71
149 544 40
191 930 34
535 636 90
611 942 56
281 634 94
390 502 27
145 398 97
64 401 29
283 897 74
146 428 62
98 371 43
189 408 91
36 797 81
145 851 82
2 54 23
81 870 23
96 589 63
381 823 19
26 272 28
382 493 71
340 754 82
584 773 6
86 798 99
311 350 17
226 937 22
612 756 24
64 348 61
459 744 32
431 778 99
87 538 98
532 549 15
283 656 77
239 251 73
430 431 85
147 677 16
814 845 31
108 335 25
117 267 91
199 250 10
571 593 6
472 779 90
457 696 48
563 927 14
952 956 66
29 576 31
754 758 53
305 817 11
194 232 73
886 991 3
490 829 28
333 696 60
362 842 3
284 434 61
272 895 64
142 288 89
341 673 30
22 258 7
83 639 41
135 221 73
319 519 89
420 444 52
436 497 30
299 677 68
199 833 9
440 592 55
885 947 31
808 877 8
531 568 88
528 778 73
603 612 86
360 478 58
130 714 24
669 838 12
174 654 76
254 987 29
323 540 10
148 706 3
451 591 88
345 447 58
613 872 54
718 882 96
626 958 77
58 363 1
129 956 30
782 954 35
82 555 44
47 869 61
117 148 12
463 599 77
328 343 34
384 491 63
504 816 82
330 484 19
25 504 38
392 719 45
186 610 39
68 698 35
804 922 34
272 933 34
224 986 82
354 834 16
394 522 69
109 411 76
108 755 94
24 682 61
41 121 17
157 268 66
198 802 97
691 875 41
106 921 27
754 968 8
37 100 59
76 889 19
42 731 16
9 552 96
187 968 78
2 992 70
78 177 78
184 937 33
710 896 100
214 307 85
88 885 4
541 676 39
174 250 82
447 522 29
674 901 66
152 562 62
551 878 94
300 889 70
111 942 73
96 277 28
241 773 30
2 582 92
4 74 41
573 624 49
307 763 70
344 393 40
702 817 49
497 999 7
287 827 68
553 841 91
596 602 36
178 881 69
381 528 43
822 859 14
674 763 39
128 309 50
101 315 49
113 771 75
495 835 11
344 412 39
500 983 17
139 419 55
280 824 31
186 985 14
738 864 26
291 744 21
520 931 14
736 985 20
169 347 34
459 721 97
306 531 90
824 852 71
403 806 63
80 779 90
105 621 76
809 873 30
745 918 38
819 978 48
5 489 46
417 564 76
348 690 36
827 870 74
360 838 8
68 631 14
15 501 5
253 926 98
426 970 56
656 857 84
45 515 50
7 365 11
918 953 95
221 378 82
109 269 51
13 285 61
351 849 37
682 975 25
45 664 89
87 981 40
103 315 36
430 907 62
608 715 18
99 479 50
306 966 15
375 878 83
50 975 99
297 342 22
680 905 79
470 681 91
108 377 18
323 747 17
486 512 12
97 707 2
614 642 98
715 775 35
380 476 60
0 127 6
171 596 3
65 734 95
269 987 73
13 332 21
82 635 87
69 840 3
380 907 91
578 853 64
134 212 66
111 476 70
438 921 20
143 210 55
643 693 46
842 952 75
268 322 96
324 559 37
146 545 14
153 952 5
823 951 53
19 406 26
206 624 55
582 606 33
31 745 92
551 859 41
544 755 96
554 799 57
402 838 27
12 270 33
898 908 73
580 747 26
229 779 85
510 515 21
240 378 35
154 175 31
83 949 56
631 972 45
475 902 76
513 695 11
160 465 25
748 835 84
21 439 13
13 460 13
559 785 88
481 545 60
482 959 89
147 954 50
240 533 28
419 436 21
192 225 32
142 178 81
134 665 41
667 958 61
526 581 99
221 308 90
668 841 52
744 860 9
198 677 51
452 891 29
6 540 58
680 833 8
164 430 100
114 704 11
5 992 82
289 357 17
10 235 49
244 454 73
34 250 86
318 925 14
458 568 24
483 627 10
399 711 82
31 779 57
163 196 98
165 763 84
338 696 53
374 502 59
35 644 30
351 530 66
87 652 41
687 863 89
246 602 60
502 603 100
389 636 22
22 484 79
311 852 46
687 869 7
617 824 32
18 781 37
478 747 68
411 584 64
366 815 64
542 758 38
394 605 55
792 850 60
392 988 11
370 375 65
269 894 80
542 947 99
219 971 54
384 699 86
204 301 63
256 785 39
12 151 77
247 900 2
78 680 82
564 994 33
505 737 51
826 835 36
117 885 26
192 564 49
76 83 33
402 535 28
213 498 4
15 734 94
502 797 33
630 964 49
301 526 87
598 772 38
793 822 64
157 276 86
798 973 39
418 900 71
320 628 23
193 268 44
656 964 47
872 931 95
416 900 87
176 884 40
279 683 1
433 657 68
12 908 41
641 672 4
512 687 39
296 497 21
27 744 60
146 374 61
98 475 26
723 889 16
32 733 7
37 263 56
660 931 92
555 759 19
815 946 35
544 545 41
289 567 23
20 672 28
170 516 52
532 841 82
316 641 64
822 979 10
465 590 25
687 967 60
419 779 16
530 787 9
116 934 91
292 388 13
355 364 94
91 643 21
251 879 83
191 602 76
67 440 100
587 890 12
393 937 75
62 476 73
278 875 4
106 188 68
529 916 18
52 120 34
397 614 16
754 779 4
39 119 82
47 568 44
546 903 73
135 253 38
642 936 48
112 523 1
192 413 6
772 909 39
514 958 55
182 469 69
26 935 34
372 422 81
240 301 33
539 640 16
797 823 92
42 318 68
191 734 67
513 744 4
705 879 44
400 907 12
558 626 54
52 905 18
558 881 11
611 731 66
735 985 20
122 199 25
380 854 12
348 538 11
388 507 39
41 145 10
211 513 49
203 690 55
694 944 72
506 920 22
180 580 48
191 461 53
378 440 84
300 320 43
128 514 66
888 923 39
710 921 65
173 871 6
212 846 68
664 695 12
295 299 47
756 862 32
288 803 6
252 836 77
27 92 34
147 207 27
765 837 5
19 275 33
153 547 9
463 566 52
639 928 3
89 915 79
200 295 41
539 981 100
241 443 42
267 512 17
58 975 16
361 624 55
267 932 78
539 756 85
177 359 88
522 896 15
537 727 72
274 994 64
192 702 50
214 866 33
219 420 44
510 753 60
429 736 78
691 775 26
964 970 71
615 874 42
56 300 99
41 606 1
64 571 68
927 940 44
433 520 73
515 602 73
143 247 36
401 424 5
122 709 50
155 820 44
2 229 97
134 437 17
21 128 78
183 283 75
230 303 55
250 294 95
226 233 67
480 513 97
46 427 92
222 715 41
698 785 13
335 813 99
566 576 66
249 973 49
164 725 59
218 513 67
795 926 56
30 292 14
11 764 42
700 768 36
498 530 71
149 612 100
65 834 42
79 521 76
35 391 37
44 606 75
372 739 85
234 453 60
639 824 14
170 369 92
81 230 69
690 710 39
295 388 7
4 110 24
481 727 56
548 970 74
178 201 96
547 791 78
763 828 61
456 930 24
330 435 94
111 812 15
739 837 15
237 989 1
82 875 37
930 977 73
187 808 83
973 995 69
636 925 63
201 951 6
2 355 52
378 990 12
906 991 27
182 516 28
460 515 76
195 226 47
47 794 26
51 961 33
575 841 90
202 773 45
249 261 70
164 267 9
448 816 55
260 583 81
154 873 34
79 270 90
368 376 73
853 915 73
0 519 54
68 929 84
440 906 97
506 787 56
643 749 57
173 449 35
16 81 98
606 631 2
615 701 28
328 966 96
867 983 95
693 777 57
227 233 9
308 855 12
591 616 43
42 765 77
547 577 6
231 995 34
456 743 67
283 674 49
449 652 35
547 664 44
6 757 57
255 794 61
648 900 33
327 359 12
340 829 42
752 915 45
651 753 23
194 639 34
48 185 20
255 418 35
338 778 27
866 930 43
409 743 45
21 158 14
50 864 52
388 843 52
410 484 42
97 159 14
315 694 36
158 920 90
443 792 74
402 793 30
133 251 42
186 734 59
204 216 55
267 797 46
377 674 81
616 915 5
578 978 47
395 691 95
913 973 63
262 401 49
295 304 39
277 409 93
506 773 95
63 708 77
180 704 30
54 562 63
628 808 62
515 546 19
256 455 45
73 963 4
59 431 48
358 403 23
723 746 95
194 301 82
224 435 23
677 901 70
489 844 27
947 989 12
84 618 55
560 872 7
309 437 75
1 22 98
140 403 77
264 563 93
585 586 49
76 509 57
439 506 32
210 280 41
99 562 45
542 925 26
661 821 63
40 374 8
18 99 2
227 740 84
253 548 87
177 623 76
519 789 23
56 943 39
351 784 13
527 692 11
863 923 39
387 709 41
6 345 28
598 652 99
18 922 52
568 586 55
307 657 14
223 373 35
103 146 35
569 839 19
204 699 67
802 853 99
303 852 49
377 711 64
294 801 55
398 932 100
554 604 43
242 492 94
173 956 40
333 396 10
290 553 79
52 400 91
575 606 53
735 954 85
80 994 2
105 429 80
124 706 26
236 951 24
31 594 32
612 779 54
693 876 37
171 614 46
50 538 48
642 829 46
722 857 32
170 533 35
7 848 56
269 411 44
426 778 93
503 955 71
419 923 41
257 963 59
507 836 89
184 894 57
196 209 81
74 552 99
86 589 3
91 287 51
334 756 49
655 895 91
804 979 86
12 696 43
94 534 30
7 310 92
292 359 81
478 532 96
122 580 21
284 466 46
204 456 27
498 812 62
27 669 54
638 831 13
405 744 58
302 982 5
641 810 99
332 832 93
145 493 29
133 356 68
750 821 20
341 901 100
71 801 35
177 247 67
693 920 53
68 603 19
691 921 69
305 652 92
326 942 34
114 608 78
333 337 64
807 856 80
46 267 8
137 474 60
440 536 69
77 196 39
646 684 84
483 679 90
392 456 65
517 868 39
353 772 21
706 815 68
840 930 56
512 797 31
294 630 74
396 975 23
301 552 63
293 366 98
148 805 93
68 442 46
625 773 25
0 207 9
8 310 6
414 550 78
247 383 29
252 870 62
531 590 89
226 822 94
388 791 62
478 648 8
307 402 14
614 968 42
729 761 55
49 232 11
59 530 16
283 860 44
6 391 55
297 807 42
74 100 7
276 968 75
629 989 84
346 394 37
352 483 70
374 466 56
605 743 18
185 577 41
58 681 60
34 758 6
144 805 20
378 858 70
107 538 75
317 879 10
15 502 35
335 701 22
616 641 52
208 708 46
140 937 71
256 589 46
675 936 75
86 282 34
72 558 77
363 372 52
184 460 35
76 801 52
341 856 94
41 882 82
84 657 15
44 504 77
242 989 81
109 997 9
196 260 54
299 727 46
91 545 40
115 850 72
402 712 13
298 381 74
255 476 81
54 464 50
1 19 82
643 767 93
717 980 41
731 811 45
479 599 43
675 858 7
303 804 42
756 910 93
41 860 24
122 602 56
497 647 92
793 998 71
480 861 2
15 533 84
97 813 81
218 326 67
406 706 4
320 372 75
533 712 27
20 103 59
958 968 28
2 125 52
188 442 77
602 910 9
72 757 73
354 815 10
108 430 56
105 615 8
98 931 92
381 663 6
307 639 82
249 393 74
108 759 79
668 983 95
800 854 33
121 324 51
52 474 65
293 620 80
51 63 35
91 817 54
389 555 62
517 793 77
189 495 79
88 943 62
272 528 57
280 996 42
27 382 67
42 580 92
40 930 86
534 829 33
121 204 48
664 874 48
273 415 7
280 937 10
229 378 18
351 647 65
176 487 33
234 910 45
287 444 91
407 932 16
323 455 51
768 865 29
288 618 70
64 456 66
18 345 91
582 732 70
95 307 30
215 420 3
480 917 92
39 944 56
512 694 3
355 713 49
284 734 1
68 192 29
354 376 81
20 875 68
417 845 70
383 859 92
465 667 6
396 493 80
220 841 42
136 718 94
133 470 54
146 405 12
285 769 78
67 498 99
87 352 2
113 970 36
545 820 100
142 419 17
300 879 42
48 820 60
135 391 57
647 961 35
523 862 32
924 931 62
464 560 88
831 845 1
52 949 54
578 803 69
333 970 59
115 811 73
577 702 73
407 747 62
328 745 27
195 501 61
664 988 3
316 823 4
914 918 43
363 488 69
232 547 74
76 893 15
462 996 97
81 441 71
141 416 100
49 805 72
571 675 47
952 998 69
293 934 12
628 712 73
209 520 56
383 875 90
431 501 75
149 575 8
761 866 15
412 844 22
518 724 21
263 610 40
237 358 81
337 898 75
22 596 57
268 548 39
226 829 37
661 791 98
538 787 29
260 323 37
25 630 65
302 593 32
231 999 11
844 970 3
101 579 26
76 975 22
282 882 73
817 848 18
186 194 23
836 963 99
71 265 41
686 976 1
105 968 45
425 612 26
6 926 69
380 613 27
479 727 1
227 538 23
608 919 64
482 624 20
625 963 85
165 284 75
58 258 75
50 506 91
775 873 34
131 307 90
1 931 46
265 293 31
117 352 72
38 606 25
84 843 17
34 843 98
208 735 66
298 584 35
543 988 54
126 742 32
505 988 85
404 764 94
2 467 67
204 925 60
38 501 55
23 85 27
178 204 10
153 457 9
49 376 66
257 497 99
223 631 50
500 637 60
558 655 84
309 460 1
425 885 79
142 251 33
104 442 63
112 491 22
388 983 91
459 868 55
221 260 89
311 320 91
25 116 79
85 995 36
153 450 97
228 920 4
57 518 3
50 870 5
65 80 51
10 491 6
163 470 53
12 583 45
418 501 72
88 589 84
582 686 43
54 141 38
183 764 57
318 600 30
42 394 4
493 690 23
69 760 42
123 130 41
28 377 85
479 647 68
412 940 72
145 764 33
368 548 12
192 636 100
8 478 15
300 944 6
398 523 29
211 323 77
814 995 72
51 274 86
73 624 69
180 481 22
127 412 42
798 967 30
135 863 56
724 785 44
592 911 67
32 575 26
273 278 19
210 218 23
210 249 83
582 594 5
364 411 83
294 409 91
213 672 57
80 973 79
508 795 53
20 379 64
565 635 93
170 978 11
73 854 51
331 767 25
526 678 55
138 445 26
260 850 25
104 823 69
471 736 68
527 872 9
304 362 53
660 752 8
382 915 44
264 912 93
49 971 59
293 837 68
248 418 26
668 738 15
618 999 7
63 74 93
490 782 66
351 822 13
469 829 55
581 689 76
244 864 55
582 718 20
777 842 31
505 980 49
492 698 67
151 829 94
174 554 54
101 608 63
648 699 19
545 847 91
860 979 22
183 349 53
454 981 17
84 595 1
19 240 77
205 634 35
240 262 60
302 332 10
519 848 60
168 572 1
169 233 62
